z_spec,MAG_u,MAG_g,MAG_r,MAG_i
0.64719,22.558859,22.09111,21.313972,20.536327
0.18239,20.493126,19.758562,19.368944,19.240984
0.14566,23.107513,21.388403,20.397564,20.073645
0.31348,21.846458,21.400064,20.5815,20.442902
0.48005,24.341381,22.280231,20.708221,19.952183
0.86483,23.60342,23.43825,22.832031,22.01754
0.22561,24.236078,22.874514,21.895252,21.508278
0.32552,23.940977,22.510025,21.157324,20.588787
0.14611,23.711761,22.747627,22.337791,22.352694
0.32565,21.960632,21.837143,21.385647,21.414358
1.0342,23.266611,22.914606,22.406725,21.925577
0.47988,23.555767,22.684092,21.64206,21.33731
0.36092,24.598976,23.769655,22.512438,22.142754
1.25309,24.858202,23.828321,23.488335,22.60581
0.21021,23.517052,22.690266,22.135828,21.94438
0.92046,23.635574,23.450945,22.841,21.913645
0.69676,22.902649,25.020988,23.622507,22.166208
0.58103,23.959375,23.301859,22.81555,22.64207
1.01369,22.924799,23.025091,22.600904,22.167316
0.35322,23.097368,22.096827,20.615587,19.988258
0.65113,23.64063,23.519539,23.273111,22.700443
0.19083,23.313995,21.519547,19.86926,19.276192
0.75512,24.171583,23.670538,23.223473,22.329506
0.85267,23.805706,24.256792,23.54135,22.466192
0.67227,24.509584,24.045502,23.285116,22.521154
0.65359,24.045202,23.384306,22.289488,21.432062
0.91732,24.426147,24.086443,23.378359,22.43028
1.24531,22.643522,22.300137,22.191082,22.04718
0.75537,23.971771,23.319225,22.28138,21.22023
0.65287,22.123533,21.766293,21.276323,20.682903
0.68205,23.257044,23.01275,22.54502,21.973888
0.32599,24.578505,23.059189,21.314299,20.703848
0.17964,22.87512,21.327368,20.263845,19.805134
0.47853,99,24.275621,22.855083,21.91875
0.48666,22.32898,22.29639,21.536938,21.383211
0.42564,25.26163,23.947618,22.312023,21.660295
0.94489,24.147535,23.989077,23.00858,22.252762
0.18232,20.941696,20.08492,19.420885,19.1698
0.33348,22.449955,22.12157,21.315733,21.159327
1.14466,23.956776,23.48087,23.534748,22.576801
0.17879,23.940187,23.147724,22.65047,22.504824
0.14613,22.326448,21.349838,20.312437,19.880978
0.60687,22.946568,22.963095,22.387363,21.924435
0.17901,24.448559,23.348202,22.525274,22.346859
0.88891,24.19659,23.420223,22.909645,22.236895
0.38953,99,23.382715,21.94015,21.444242
0.57504,23.750374,23.656261,22.765116,22.174673
0.26324,24.040243,23.477283,23.308784,22.672344
0.57833,24.192604,23.67296,22.84375,22.569021
0.68587,25.358767,25.159233,23.749819,22.583878
0.15987,23.528557,22.644455,22.222643,22.082893
0.48404,23.278238,23.103975,22.199745,21.940561
0.5671,22.74978,22.26759,21.062656,20.2014
0.89051,99,24.640898,23.631899,22.469215
0.34587,24.768614,22.820173,21.344881,20.811216
0.901,23.401464,23.269573,22.933136,22.125042
1.21574,22.749594,22.663158,22.390753,22.069075
0.07383,23.08113,22.279484,21.910872,21.78548
0.36215,22.934895,22.813278,22.089567,22.047697
0.70027,22.41426,22.289747,21.99095,21.223896
0.567,23.990696,23.037533,21.647121,20.779991
0.56731,21.836288,21.423458,20.67905,20.25585
0.32473,22.838566,23.82798,22.664507,22.162907
0.30451,21.49863,20.999493,20.186758,20.018211
0.80241,23.470179,23.292433,22.937113,22.091969
0.84661,99,25.777624,23.777906,22.64117
1.22937,23.44676,23.370775,23.01488,22.419874
0.40842,23.644127,23.099155,22.308933,22.224571
0.18612,23.391266,22.639381,22.008764,21.748537
0.32563,99,23.75688,22.456825,22.229656
0.88823,23.185215,23.165493,22.740797,22.24614
0.5811,23.242323,22.860704,22.851545,22.562977
0.34318,23.516237,23.171595,22.662956,22.58183
0.13151,23.963705,22.90132,22.574314,22.161787
0.35659,22.151155,21.75939,21.148731,20.92865
0.34549,99,24.537884,23.158875,22.74208
0.22579,21.396572,20.956245,20.554491,20.341705
0.7291,23.001251,23.163292,22.895136,22.045767
0.67401,23.064098,22.945951,22.771418,22.213991
0.14598,24.019903,23.21388,22.612314,22.540413
0.61458,22.341154,22.70838,22.679743,22.422876
0.83133,23.259975,23.031855,23.070261,22.267647
0.12445,21.32088,20.244045,19.579897,19.282757
0.41392,25.062492,23.349478,21.79284,21.10114
0.59715,99,24.189573,22.876493,22.072762
0.18131,21.393105,20.79565,20.405554,20.240276
0.7277,22.320448,22.469032,22.377222,21.911144
0.15941,20.590267,19.561224,18.874752,18.637785
0.85144,23.026001,22.627722,22.319326,21.6694
0.89993,23.029486,23.018091,22.765566,22.218746
0.17986,23.129826,22.419067,22.239117,21.98783
0.93565,22.608244,22.634644,22.674004,22.27363
1.07929,22.559515,22.4336,22.40023,22.302916
0.66463,24.242228,23.981995,23.22143,22.635265
0.23362,21.196014,20.446806,19.658228,19.349705
1.12709,23.413961,23.396597,22.904253,22.210617
0.58108,23.36487,23.01115,21.95981,21.091856
0.58077,20.712366,20.851395,20.612799,20.470547
0.40847,24.041603,23.540955,22.785994,22.55539
0.48659,24.620481,22.840004,21.337946,20.626
0.31313,21.954668,22.100315,22.078098,22.3565
0.32532,22.714392,22.28557,21.48376,21.358614
0.98103,22.568094,22.452375,22.358889,22.0539
0.49403,22.026573,21.440073,20.433498,20.044085
0.55908,23.55601,23.581745,22.848486,22.563734
0.41926,23.750916,23.143242,21.89065,21.410067
0.12989,22.683294,22.173613,22.171434,22.040142
0.59713,21.200474,20.964779,20.31648,19.871525
0.09853,22.99079,22.22794,21.866085,21.732067
0.58326,23.37049,23.132057,22.933369,22.565428
0.75844,23.988918,23.849737,23.202448,22.06899
0.61724,23.270388,23.48375,23.0529,22.66895
0.72541,25.486094,24.929348,23.371845,22.070055
0.22627,20.259949,18.837706,17.561476,17.065346
0.52296,23.665545,23.450033,22.84812,22.645878
0.34915,23.563248,23.396595,23.105505,22.604282
0.43945,23.24279,23.748459,23.307953,22.663166
0.42098,23.738771,23.488756,21.769487,21.13782
0.42734,99,23.379362,21.88881,21.062231
1.01119,24.696997,24.932957,24.483206,22.590994
0.78508,22.908146,22.590372,22.387264,21.538218
0.96245,23.661999,23.422253,23.152517,22.25758
0.56445,23.299997,22.900913,21.636257,21.083342
0.65121,23.145962,23.112165,22.773386,22.605476
0.18187,22.453674,21.913942,21.552563,21.351036
1.39242,22.6764,22.546839,22.497183,22.464308
0.92068,23.322847,23.205256,22.905396,22.403093
0.37052,21.59838,21.63653,21.288448,21.26218
0.38345,23.567503,22.983597,21.841135,21.524254
0.58857,24.15398,23.628248,22.844563,22.212105
0.67967,23.123821,23.047762,22.983887,22.56795
0.86806,23.606293,23.94802,23.049011,22.106339
0.29325,24.608435,22.757532,21.571442,21.070314
0.48684,24.892023,23.848303,22.102188,21.069826
0.27343,99,23.918814,22.536396,21.88802
0.93606,24.694725,24.180737,23.535114,22.620298
0.32539,22.47911,21.984827,21.402536,21.200302
0.58394,23.737206,23.516539,22.980305,22.692474
0.32539,23.392647,23.071333,22.413858,22.102852
0.15161,23.39954,22.497265,21.969145,21.708843
0.56729,23.440098,23.216146,22.560488,22.456053
0.18417,21.034882,20.556303,20.321842,20.25784
0.79917,23.083172,22.836906,22.195238,22.1408
0.67976,23.512037,23.494795,23.065266,22.61506
0.56783,23.968328,23.670256,22.72763,22.429935
1.17286,23.110731,23.144026,22.627592,22.654741
0.21198,23.039536,22.40249,22.040709,21.756962
0.75798,24.123962,23.726986,23.22057,22.348083
0.37602,22.896255,21.929361,20.620928,20.135237
0.85267,23.705143,23.234486,22.520653,21.502407
0.87638,23.293028,23.068253,23.033169,22.26737
0.35431,24.536074,22.1715,20.56916,19.993984
0.12529,21.248137,19.596956,18.574102,18.191065
1.05597,24.06586,23.534952,22.985258,22.182281
0.43934,99,23.657318,22.150019,21.517456
0.65165,99,99,23.336023,22.31742
0.32024,99,23.99456,22.42933,21.938944
0.30713,22.361814,21.08771,19.673605,19.139406
0.59738,23.76841,23.096348,21.866856,21.205374
0.53668,23.67845,23.550867,22.451696,22.077477
0.25932,21.421118,20.856287,20.238138,20.083916
0.33799,99,24.656885,23.591047,22.643036
0.35322,21.171347,20.942905,20.229267,20.130016
0.35943,23.877134,22.35212,20.698765,20.02808
0.19142,22.856596,22.276365,21.942911,21.733582
0.9757,23.402836,23.845222,23.216234,22.398273
0.38425,22.023548,21.988636,21.488878,21.481058
1.36802,22.06444,22.270838,22.472544,22.394325
0.72768,23.18005,22.553675,21.939222,21.114008
0.72411,21.573277,21.917004,21.941614,21.682924
0.23395,21.244884,20.284721,19.428709,19.15018
0.58357,23.768845,23.41395,23.007372,22.59858
0.18407,21.977808,20.570108,19.385841,18.939466
0.22554,23.402191,22.96688,22.474928,22.333117
0.9517,22.32583,22.487953,22.523335,22.3071
0.69772,23.800667,23.411934,22.678232,21.818995
0.75884,23.304098,23.084757,23.141178,22.6311
0.48058,22.174805,22.05521,21.219435,21.006126
0.68467,22.852594,22.77965,22.356003,22.02622
0.61428,24.703398,24.192146,23.454964,22.651672
0.37602,22.99183,22.669407,22.234797,22.184498
1.00726,24.231178,23.692333,23.100399,22.543766
0.48375,99,24.01337,22.45659,21.817123
0.92119,25.113672,25.036192,23.130024,22.25222
0.22312,99,24.407602,24.3481,22.35955
0.66268,99,25.213436,24.33126,22.701883
0.97132,23.841858,23.717989,23.528887,22.73014
0.37056,23.180584,22.911306,22.604267,22.488861
0.48006,23.071705,23.067326,22.347012,22.168102
0.57681,23.178774,23.34326,22.927368,22.663597
0.85136,23.18485,23.440096,23.001377,22.149387
0.9721,99,23.049992,23.716496,22.469309
0.68483,24.857677,23.647728,22.659582,21.49125
0.19032,23.490215,23.049248,22.617914,22.45651
0.3598,22.317543,21.93633,21.128138,20.991777
0.1824,21.290743,19.61022,18.446497,18.011457
0.36075,24.6813,23.830559,22.82233,22.749388
0.92047,99,25.523376,23.777798,22.37037
0.36109,23.175743,23.289665,22.769793,22.532217
0.66836,23.93931,23.018394,22.503523,21.610012
0.9395,23.192705,22.910563,22.448988,21.887936
0.36061,23.57377,22.301188,20.82778,20.255966
0.71306,23.385206,23.289135,23.233091,22.516312
0.97422,99,24.202686,23.061926,22.408121
0.25877,21.642647,21.392136,21.05545,21.090292
0.28866,22.287579,21.349749,20.381973,20.016115
0.42541,24.371944,21.858896,20.227255,19.571777
0.41439,24.08385,23.43755,22.18111,21.601969
0.72565,24.77031,23.996103,23.399036,22.520054
0.75722,23.815594,23.747108,23.447794,22.614542
0.15981,23.499283,22.743128,22.277655,21.972221
1.05535,24.147165,23.913929,23.122992,22.572378
0.8776,22.760647,22.802172,22.170334,21.539673
0.60685,24.1686,24.019974,22.705746,22.2643
0.21377,21.573677,20.543339,19.558159,19.1714
0.9212,99,24.54872,23.121754,21.51398
0.2263,23.094908,22.499386,21.972635,21.999216
0.99694,22.946934,23.055851,22.838491,22.509314
0.80062,22.962849,22.87091,22.60387,21.808386
0.18407,23.696733,23.330143,22.883654,22.50917
0.75858,21.516342,21.574625,21.41075,20.790747
0.32585,24.369371,23.583643,22.66751,22.116497
0.57907,24.435743,23.932116,23.032515,22.46223
0.724,22.67809,22.481058,22.208933,21.537329
0.85284,99,24.563206,23.92476,22.720215
0.18907,21.114582,20.528637,20.15835,20.035498
0.48004,99,24.109737,22.664532,21.759691
1.08302,23.30945,23.11604,22.79488,22.69459
1.24846,22.924843,22.817455,22.483482,22.444078
0.74762,23.850657,23.359186,22.507063,21.665031
0.30684,22.905344,22.431597,21.765408,21.574108
0.3589,22.47749,22.231056,21.604239,21.440277
0.30694,23.050959,21.125965,19.516888,18.905813
0.19413,21.637987,21.496344,21.257616,21.196814
0.38355,25.33762,23.94924,22.415009,21.80649
0.9276,99,24.936668,23.781668,22.692122
0.32605,23.641079,22.918043,21.44762,20.996178
1.36658,22.102137,21.992836,21.74828,21.709124
0.87206,24.197962,24.28649,24.136484,22.731234
0.6868,22.829876,22.949316,22.496004,21.72813
0.35714,23.155476,22.024836,20.498688,19.965853
0.67985,25.421785,24.116037,23.576376,22.674425
0.70837,23.99281,24.111866,23.579948,22.672028
0.68668,23.664633,23.636744,23.04598,22.52144
0.86851,24.841246,23.84276,23.6565,22.742153
0.61396,22.536924,22.096552,21.531881,21.00422
0.90968,24.122614,23.698511,23.655954,22.546373
0.76646,22.407692,22.02717,21.63208,20.654572
0.79661,24.051756,23.495361,22.796534,21.62468
0.4944,23.000734,22.888325,22.27633,22.079678
0.71561,22.52907,22.461777,22.269196,21.74937
0.18146,23.378,21.983465,21.016014,20.691517
0.41962,99,22.682371,20.969812,20.55124
0.56233,22.755112,22.48299,21.944012,21.541882
0.54745,22.541508,22.51354,21.882284,21.579285
0.39809,23.248667,23.312502,22.67639,22.454472
0.72743,99,23.877665,23.127064,22.267673
0.3261,23.634247,23.149796,22.614563,22.21694
0.07643,23.054657,22.181873,22.00515,21.968742
0.49922,24.496168,24.407572,23.340036,22.707115
0.32614,21.389166,20.328794,19.017775,18.551744
0.38983,24.454659,22.904114,21.24023,20.583841
0.51161,99,23.014126,21.69381,21.04155
0.29387,22.252703,21.813349,21.287191,21.128944
0.82301,23.730927,23.266497,22.71252,21.856997
0.22628,23.800613,22.855755,22.116634,21.753393
0.56578,23.03301,22.63893,21.994926,21.515966
0.88852,23.494337,23.53686,23.290634,22.569744
0.85855,22.416996,22.269716,21.807203,20.944975
0.41349,23.607239,22.453556,20.7521,19.991892
1.18081,99,25.650307,23.322672,22.478884
0.36069,99,24.395306,22.829832,22.26144
0.64616,23.910614,23.808577,23.370108,22.619148
0.78438,23.03486,23.103552,22.981478,22.186575
0.51053,24.094528,23.793678,22.85364,22.160933
0.32628,23.514051,22.975756,22.25619,22.149538
0.69848,99,24.937838,23.589869,22.551098
0.44183,99,25.27246,24.17319,22.102654
0.92198,25.029486,24.669903,23.774733,22.685709
0.97236,99,24.0065,22.58317,21.749289
0.6856,23.894096,23.772463,23.003704,22.241255
0.36095,99,23.833563,22.316296,21.58462
0.35563,24.167387,23.45556,22.31792,21.875608
0.80265,22.956709,23.089281,23.14306,22.297161
0.41084,99,24.214853,22.22774,21.230804
0.93342,23.658821,23.243187,22.686628,21.965765
0.95302,25.40225,24.454435,23.75578,22.64386
0.99706,22.767715,22.75509,22.687595,22.10154
0.37192,22.908318,22.870094,22.316969,22.254042
0.75794,22.84129,22.879726,22.867348,22.360474
0.48645,99,23.485739,21.887903,21.07715
0.30677,99,24.002659,22.423052,21.97801
0.74072,24.892141,23.847591,23.445131,22.709085
0.17634,19.654156,18.707516,18.00393,17.717947
0.72522,25.034178,24.428965,23.15362,21.703537
1.17779,23.930508,24.210428,23.211088,22.534529
0.27854,20.92654,20.41584,19.71369,19.521044
0.1835,23.521223,22.96916,22.580519,22.347427
0.54944,23.256002,22.970661,21.92177,21.438114
0.362,24.30879,23.378197,21.934752,21.438627
0.72018,23.490492,23.295252,22.519037,21.528574
0.78525,24.709068,23.837397,22.553844,21.240057
0.38909,21.387989,21.090324,20.231628,20.130333
0.65195,24.29312,24.023678,22.9289,22.10844
0.87321,24.203587,23.928905,23.027842,21.587479
0.32605,23.655077,23.222672,22.991718,22.704422
0.87841,23.047045,22.77893,22.299871,21.25376
0.96815,22.98261,23.259642,23.053225,22.708445
0.55462,21.453121,21.710814,21.599504,21.556217
0.75138,23.16366,22.594198,22.062052,21.275618
0.76606,21.632738,21.671026,21.63522,21.289188
0.56753,22.495056,22.132101,21.148968,20.604677
0.37519,23.800722,23.600235,22.807594,22.512438
1.34984,23.057297,22.897348,22.603182,22.678493
0.97274,22.28248,22.40793,22.385628,21.736103
0.07518,23.425888,22.45907,22.27782,22.15109
0.67984,24.345507,23.510712,22.183298,20.91513
0.57947,22.28904,21.9537,21.102415,20.593111
0.1802,23.792803,22.80737,22.14615,21.94641
0.19265,23.331535,22.072958,21.176033,20.843027
0.4615,22.072748,22.144073,21.761793,22.035704
0.35514,23.598305,23.320414,22.868565,22.444025
0.21426,21.286152,20.728872,20.204473,19.997652
0.23531,22.932255,21.435339,20.14786,19.612814
0.15603,99,23.19315,22.854836,22.631355
1.39829,23.133108,23.092524,22.691048,22.481333
0.59718,24.215942,24.060234,23.136395,22.508968
0.30247,22.061749,21.588465,21.084515,20.680433
0.14787,24.110035,22.848036,22.27246,22.197895
0.55356,23.417015,23.478575,22.800827,22.556253
0.72444,22.624268,22.438826,21.9931,21.174036
0.69857,22.29124,22.273342,22.199203,21.91982
0.20688,22.487043,22.024496,21.689201,21.771038
0.86997,24.508017,23.896296,23.801756,22.73394
0.43947,21.930866,21.569796,20.551264,20.283587
0.38377,20.743725,20.453093,19.683798,19.561075
0.35461,23.251375,22.647655,21.679707,21.426432
0.65942,23.195982,23.267235,22.932415,22.677181
0.37626,22.660051,20.72313,19.132935,18.528505
0.72503,22.641043,22.636448,22.396164,21.606577
0.14626,23.114769,22.214754,21.936752,21.778336
0.89639,24.019905,23.817137,22.979372,21.748308
0.37613,23.285715,22.548002,21.226263,20.788527
0.79562,23.031076,22.906363,22.635845,21.894966
0.38312,20.52383,20.419302,19.776482,19.74953
0.68809,21.142733,21.116505,21.052834,20.774158
0.41066,24.553288,23.871717,23.192533,22.738209
0.46115,23.479244,23.305677,22.635244,22.49175
0.15575,23.795828,22.599354,21.782347,21.455812
1.08043,24.079887,23.7061,23.242249,22.474104
0.49409,23.515076,22.60708,21.561438,21.255005
0.46228,23.56885,23.00256,22.41692,22.22687
0.43865,22.707232,22.267927,21.40325,21.131292
0.87008,99,25.421352,24.006426,22.666094
0.48374,99,24.332998,23.108067,22.37335
0.55356,21.441826,21.325981,20.862087,20.64071
0.19786,21.87983,21.290535,20.876862,20.713156
0.31997,23.353851,22.957272,22.28886,22.221035
0.63087,22.422619,22.50337,21.969675,21.490528
0.34872,24.210331,24.082312,22.947998,22.639524
0.32599,23.026125,22.048374,20.716944,20.254663
0.37216,23.985825,21.913336,20.25213,19.608469
0.1792,24.052782,23.263641,22.709728,22.32938
0.38923,23.059704,21.793097,20.420153,19.847544
0.919,24.650045,23.544102,22.433685,21.55944
0.69858,24.395254,24.292957,23.482397,22.575954
0.83451,23.101486,23.039974,22.930275,22.450079
0.29036,23.548317,22.967508,22.325256,22.076866
0.78578,22.178755,22.136955,21.906607,21.117048
0.885,22.824598,22.867971,22.630531,21.999334
0.6139,23.293825,23.440418,22.89666,22.324997
0.19408,23.729202,22.515232,21.53087,21.162504
0.97807,22.623444,22.771193,22.643648,22.04989
0.22597,23.01124,22.503233,22.093334,21.957813
0.17634,23.38956,22.916761,22.582817,22.478079
0.82338,23.150087,22.993706,22.87994,22.325144
0.79735,23.091063,23.123812,23.065615,22.21148
0.78526,24.374166,23.771242,23.066647,22.35776
0.75828,21.737745,21.837591,21.625368,20.99405
0.79246,99,25.824646,24.295866,22.707859
0.54863,22.50156,22.217388,21.597351,21.266418
0.65121,25.252254,24.626513,23.413006,22.171772
0.89018,24.08352,23.620377,23.515741,22.462824
0.17829,23.304897,22.863468,22.385056,22.090017
0.78412,22.839422,23.10722,22.922104,22.329685
0.96933,24.800432,24.43086,23.750446,22.473137
1.27176,23.698053,23.29524,22.564053,22.212757
0.41113,22.829962,22.344875,21.648832,21.5054
0.82367,22.760847,22.298641,22.383116,21.878033
0.65149,23.135105,22.505,21.519636,20.676886
0.56318,23.804163,23.63839,22.632698,22.20762
0.89637,24.30971,24.058205,23.760603,22.67938
0.80465,23.549397,23.324026,23.181253,22.327938
0.95889,23.431522,23.351843,23.152288,22.603653
0.61917,23.56883,23.122166,22.891415,21.841911
0.27312,23.37887,22.486406,21.77288,21.50265
0.14597,23.901585,23.123404,22.817366,22.296476
0.37093,22.562641,22.33675,21.783407,21.795153
1.23844,99,24.047737,23.355757,22.32248
0.72073,23.746698,23.351738,22.856474,21.833902
0.9699,21.268877,21.325632,21.102003,20.69471
0.34969,23.213835,23.085264,22.164782,21.776142
0.38336,99,23.633741,22.082386,21.40819
0.68545,22.374409,22.0775,21.730106,21.142729
0.56569,23.302107,22.661879,21.910303,21.38578
